code,name,area,age,email,role,emotion_score
202220326,Sebastian Gil Montserrat Arteaga,Ciencia de datos,17,sebastian.montserrat@utec.edu.pe,Alumno,0
202220322,Demetrio Guillén Campos,Ciencia de datos,24,demetrio.guillen@utec.edu.pe,Alumno,0
202220440,Paco Castillo Olmedo,Ciencia de datos,24,paco.castillo@utec.edu.pe,Alumno,0
202210484,Jose Ramón Montero,Ciencia de datos,17,jose.ramon@utec.edu.pe,Alumno,0
202210390,Jose Francisco Arroyo,Ciencia de datos,17,jose.francisco@utec.edu.pe,Alumno,0
202210203,Virginia Escribano Amat,Ciencia de datos,23,virginia.escribano@utec.edu.pe,Alumno,0
202220221,Seve Izaguirre Mascaró,Ciencia de datos,24,seve.izaguirre@utec.edu.pe,Alumno,0
202210211,Joaquina Pino Rivero,Ciencia de datos,19,joaquina.pino@utec.edu.pe,Alumno,0
202210249,Toni Salmerón Bertrán,Ciencia de datos,21,toni.salmeron@utec.edu.pe,Alumno,0
202220364,América Meléndez Menéndez,Ciencia de datos,22,america.melendez@utec.edu.pe,Alumno,0
202210478,Apolonia Paniagua Alegre,Ciencia de datos,19,apolonia.paniagua@utec.edu.pe,Alumno,0
202210294,Leonel Cañas Martín,Ciencia de datos,23,leonel.canas@utec.edu.pe,Alumno,0
202220367,Valentín Benito Estévez,Ciencia de datos,23,valentin.benito@utec.edu.pe,Alumno,0
202220408,Pastora Benavides Puga,Ciencia de datos,19,pastora.benavides@utec.edu.pe,Alumno,0
202210318,Teresa Santos Ródenas,Ciencia de datos,18,teresa.santos@utec.edu.pe,Alumno,0
202210239,Sonia Miranda Armas,Ciencia de datos,23,sonia.miranda@utec.edu.pe,Alumno,0
202220420,Yéssica Ferrándiz Adadia,Ciencia de datos,22,yessica.ferrandiz@utec.edu.pe,Alumno,0
202210372,Martin Jordán Cortina,Ciencia de datos,17,martin.jordan@utec.edu.pe,Alumno,0
202210368,María Pilar Borrego Chaves,Ciencia de datos,23,maria.borrego@utec.edu.pe,Alumno,0
202220474,Gerardo Diego Martinez,Ciencia de datos,21,gerardo.diego@utec.edu.pe,Alumno,0
202220258,Socorro Carlota Elorza González,Ciencia de datos,19,socorro.elorza@utec.edu.pe,Alumno,0
202210201,Saturnino Ayllón Costa,Ciencia de datos,24,saturnino.ayllon@utec.edu.pe,Alumno,0
202220375,Susanita Zabala Ferrán,Ciencia de datos,22,susanita.zabala@utec.edu.pe,Alumno,0
202210259,Ale Guijarro Castell,Ciencia de datos,23,ale.guijarro@utec.edu.pe,Alumno,0
202220482,Georgina Cid Camps,Ciencia de datos,21,georgina.cid@utec.edu.pe,Alumno,0
202220454,Belen Aller Pareja,Ciencia de datos,24,belen.aller@utec.edu.pe,Alumno,0
202220303,Macario Abilio Garrido Iniesta,Ciencia de datos,18,macario.garrido@utec.edu.pe,Alumno,0
202220311,Reinaldo Cantero Cámara,Ciencia de datos,23,reinaldo.cantero@utec.edu.pe,Alumno,0
202210265,Araceli Abad Aguirre,Ciencia de datos,22,araceli.abad@utec.edu.pe,Alumno,0
202210429,Maricruz Carreras Neira,Ciencia de datos,17,maricruz.carreras@utec.edu.pe,Alumno,0
202220273,Mohamed Asensio Benito,Ciencia de datos,21,mohamed.asensio@utec.edu.pe,Alumno,0
202220453,Juan José Estrada-Mora,Ciencia de datos,21,juan.jose@utec.edu.pe,Alumno,0
202220324,Eduardo Amor Manso Cuervo,Ciencia de datos,20,eduardo.manso@utec.edu.pe,Alumno,0
202210333,Noelia Canals Noriega,Ciencia de datos,17,noelia.canals@utec.edu.pe,Alumno,0
202220268,Jenaro Blanco Rocamora,Ciencia de datos,20,jenaro.blanco@utec.edu.pe,Alumno,0
202220306,Anastasio Pont Simó,Ciencia de datos,22,anastasio.pont@utec.edu.pe,Alumno,0
202220444,Vito Coca Mena,Ciencia de datos,24,vito.coca@utec.edu.pe,Alumno,0
202220409,Régulo Roura Collado,Ciencia de datos,17,regulo.roura@utec.edu.pe,Alumno,0
202210299,Abilio Santamaria Palacio,Ciencia de datos,24,abilio.santamaria@utec.edu.pe,Alumno,0
202210373,Angelino Campillo Bayona,Ciencia de datos,24,angelino.campillo@utec.edu.pe,Alumno,0
202210208,Evita Villanueva Mateu,Ciencia de datos,17,evita.villanueva@utec.edu.pe,Alumno,0
202220228,Clara Abellán Sanz,Ciencia de datos,22,clara.abellan@utec.edu.pe,Alumno,0
202220358,Seve Novoa Puig,Ciencia de datos,18,seve.novoa@utec.edu.pe,Alumno,0
202220277,Alfredo Salas Pozuelo,Ciencia de datos,18,alfredo.salas@utec.edu.pe,Alumno,0
202210274,Ana Sofía Vazquez,Ciencia de datos,20,ana.sofia@utec.edu.pe,Alumno,0
202210356,Valerio Epifanio Torre Roig,Ciencia de datos,22,valerio.torre@utec.edu.pe,Alumno,0
202210305,Fanny Segarra Mateo,Ciencia de datos,23,fanny.segarra@utec.edu.pe,Alumno,0
202210386,Lupe Cánovas Vega,Ciencia de datos,23,lupe.canovas@utec.edu.pe,Alumno,0
202210389,Laura Jordán Infante,Ciencia de datos,21,laura.jordan@utec.edu.pe,Alumno,0
202220312,Bernardino Arjona Fernández,Ciencia de datos,17,bernardino.arjona@utec.edu.pe,Alumno,0
202220325,Melisa Alberola Sanabria,Ciencia de datos,20,melisa.alberola@utec.edu.pe,Alumno,0
202210445,Guadalupe Juliá Tirado,Ciencia de datos,17,guadalupe.julia@utec.edu.pe,Alumno,0
202210241,Rosalinda Cervera Echeverría,Ciencia de datos,22,rosalinda.cervera@utec.edu.pe,Alumno,0
202210385,Mayte Tamarit Pintor,Ciencia de datos,17,mayte.tamarit@utec.edu.pe,Alumno,0
202220476,Estefanía Planas Alegria,Ciencia de datos,18,estefania.planas@utec.edu.pe,Alumno,0
202210350,Joaquina Quintanilla Manzanares,Ciencia de datos,17,joaquina.quintanilla@utec.edu.pe,Alumno,0
202210340,Venceslás Gálvez Agudo,Ciencia de datos,18,venceslas.galvez@utec.edu.pe,Alumno,0
202220301,Hernando Quevedo Botella,Ciencia de datos,21,hernando.quevedo@utec.edu.pe,Alumno,0
202210399,Ruperta Olmedo Catalá,Ciencia de datos,19,ruperta.olmedo@utec.edu.pe,Alumno,0
202210401,Estefanía Raya Cañas,Ciencia de datos,23,estefania.raya@utec.edu.pe,Alumno,0
202220320,Jonatan Herberto Castrillo Abascal,Ciencia de datos,24,jonatan.castrillo@utec.edu.pe,Alumno,0
202220456,Jesusa Montes Macías,Ciencia de datos,17,jesusa.montes@utec.edu.pe,Alumno,0
202210316,Juana Cabeza Rodríguez,Ciencia de datos,22,juana.cabeza@utec.edu.pe,Alumno,0
202220403,Brunilda Rocío Pablo Alberto,Ciencia de datos,20,brunilda.pablo@utec.edu.pe,Alumno,0
202210448,Candelas Bayo Palacios,Ciencia de datos,24,candelas.bayo@utec.edu.pe,Alumno,0
202210423,Marianela Pujadas Gracia,Ciencia de datos,22,marianela.pujadas@utec.edu.pe,Alumno,0
202220282,Felicidad Ríos Hervia,Ciencia de datos,18,felicidad.rios@utec.edu.pe,Alumno,0
202220369,Salomé Batalla Estrada,Ciencia de datos,18,salome.batalla@utec.edu.pe,Alumno,0
202220276,Benita Luque Marquez,Ciencia de datos,22,benita.luque@utec.edu.pe,Alumno,0
202220472,Jose Hierro Tudela,Ciencia de datos,17,jose.hierro@utec.edu.pe,Alumno,0
202220304,Julio César Bernardo Criado Bravo,Ciencia de datos,19,julio.criado@utec.edu.pe,Alumno,0
202220252,Lucho Pascual Barranco Company,Ciencia de datos,19,lucho.barranco@utec.edu.pe,Alumno,0
202210443,Pascual Tirado Carbó,Ciencia de datos,24,pascual.tirado@utec.edu.pe,Alumno,0
202210473,Danilo Peralta Borrell,Ciencia de datos,24,danilo.peralta@utec.edu.pe,Alumno,0
202220215,Luciana Peiró Cornejo,Ciencia de datos,20,luciana.peiro@utec.edu.pe,Alumno,0
202210365,Eva Rovira Garmendia,Ciencia de datos,20,eva.rovira@utec.edu.pe,Alumno,0
202220309,Conrado Duarte Saura,Ciencia de datos,24,conrado.duarte@utec.edu.pe,Alumno,0
202220227,María Borja Daza,Ciencia de datos,19,maria.borja@utec.edu.pe,Alumno,0
202210343,Francisco Aguado Silva,Ciencia de datos,18,francisco.aguado@utec.edu.pe,Alumno,0
202210248,José Ángel Pombo Andrés,Ciencia de datos,20,jose.pombo@utec.edu.pe,Alumno,0
202220410,Cayetano Quintana Castellanos,Ciencia de datos,18,cayetano.quintana@utec.edu.pe,Alumno,0
202210380,Bartolomé Arenas Alcázar,Ciencia de datos,24,bartolome.arenas@utec.edu.pe,Alumno,0
202210441,Marcelo Uribe Galiano,Ciencia de datos,18,marcelo.uribe@utec.edu.pe,Alumno,0
202210351,Vasco Gómez Zurita,Ciencia de datos,19,vasco.gomez@utec.edu.pe,Alumno,0
202220381,Ani Ballester Águila,Ciencia de datos,20,ani.ballester@utec.edu.pe,Alumno,0
202120353,Dan Girona Arias,Ciencia de la computación,25,dan.girona@utec.edu.pe,Alumno,0
202110383,Lino Ródenas Paniagua,Ciencia de la computación,18,lino.rodenas@utec.edu.pe,Alumno,0
202110358,Santiago Sastre Vendrell,Ciencia de la computación,21,santiago.sastre@utec.edu.pe,Alumno,0
202120478,Angelina Losada Villa,Ciencia de la computación,18,angelina.losada@utec.edu.pe,Alumno,0
202110449,Bernardo Telmo Uribe Carrillo,Ciencia de la computación,19,bernardo.uribe@utec.edu.pe,Alumno,0
202120203,Adalberto Acedo Nadal,Ciencia de la computación,23,adalberto.acedo@utec.edu.pe,Alumno,0
202120330,Maximiliano Esteve Mir,Ciencia de la computación,19,maximiliano.esteve@utec.edu.pe,Alumno,0
202120392,Candelaria Cañas Vicens,Ciencia de la computación,23,candelaria.canas@utec.edu.pe,Alumno,0
202120218,Vicente Armas Castellanos,Ciencia de la computación,21,vicente.armas@utec.edu.pe,Alumno,0
202120208,Victorino Miguel Barros Bernad,Ciencia de la computación,25,victorino.barros@utec.edu.pe,Alumno,0
202110324,Alexandra Nicolau Conesa,Ciencia de la computación,20,alexandra.nicolau@utec.edu.pe,Alumno,0
202110438,Fabio Mayoral Ángel,Ciencia de la computación,22,fabio.mayoral@utec.edu.pe,Alumno,0
202110251,América Cobo Pellicer,Ciencia de la computación,21,america.cobo@utec.edu.pe,Alumno,0
202120365,Casemiro Planas Bermudez,Ciencia de la computación,21,casemiro.planas@utec.edu.pe,Alumno,0
202120354,Noelia Acosta Juárez,Ciencia de la computación,18,noelia.acosta@utec.edu.pe,Alumno,0
202120468,Inmaculada Herrera Villanueva,Ciencia de la computación,19,inmaculada.herrera@utec.edu.pe,Alumno,0
202110325,Guadalupe Armengol Arroyo,Ciencia de la computación,19,guadalupe.armengol@utec.edu.pe,Alumno,0
202120357,Victoria Palacio Frutos,Ciencia de la computación,21,victoria.palacio@utec.edu.pe,Alumno,0
202120480,Ana Sofía Crespo Velasco,Ciencia de la computación,23,ana.crespo@utec.edu.pe,Alumno,0
202120234,Joaquín Hoyos Meléndez,Ciencia de la computación,23,joaquin.hoyos@utec.edu.pe,Alumno,0
202110212,Maximiliano Hernando Roca,Ciencia de la computación,20,maximiliano.hernando@utec.edu.pe,Alumno,0
202120243,Óscar Dueñas Azcona,Ciencia de la computación,21,oscar.duenas@utec.edu.pe,Alumno,0
202110363,Felix Sáenz Palmer,Ciencia de la computación,21,felix.saenz@utec.edu.pe,Alumno,0
202110378,Adán Teobaldo Terrón Alegria,Ciencia de la computación,19,adan.terron@utec.edu.pe,Alumno,0
202110389,Evelia Guitart Villena,Ciencia de la computación,21,evelia.guitart@utec.edu.pe,Alumno,0
202120418,Carlos Mesa Carretero,Ciencia de la computación,25,carlos.mesa@utec.edu.pe,Alumno,0
202110407,Marita María Ángeles Isern Sanchez,Ciencia de la computación,19,marita.isern@utec.edu.pe,Alumno,0
202110403,Odalys Ayuso Antón,Ciencia de la computación,20,odalys.ayuso@utec.edu.pe,Alumno,0
202120433,Alexandra Domingo Castillo,Ciencia de la computación,22,alexandra.domingo@utec.edu.pe,Alumno,0
202110261,Elisabet Posada Avilés,Ciencia de la computación,19,elisabet.posada@utec.edu.pe,Alumno,0
202110256,Eugenia Herrera Macias,Ciencia de la computación,18,eugenia.herrera@utec.edu.pe,Alumno,0
202120322,Fortunato Piña Zurita,Ciencia de la computación,20,fortunato.pina@utec.edu.pe,Alumno,0
202120459,Quique Aurelio Cardona Barroso,Ciencia de la computación,19,quique.cardona@utec.edu.pe,Alumno,0
202110286,León Martínez Estévez,Ciencia de la computación,23,leon.martinez@utec.edu.pe,Alumno,0
202110349,Javi Olmedo Salvador,Ciencia de la computación,23,javi.olmedo@utec.edu.pe,Alumno,0
202110401,María Campillo Priego,Ciencia de la computación,25,maria.campillo@utec.edu.pe,Alumno,0
202120250,Perla Real Ribera,Ciencia de la computación,20,perla.real@utec.edu.pe,Alumno,0
202110474,Prudencia Viña Escribano,Ciencia de la computación,20,prudencia.vina@utec.edu.pe,Alumno,0
202110461,Adoración Martín Correa,Ciencia de la computación,19,adoracion.martin@utec.edu.pe,Alumno,0
202120476,Marco Díez Ferreras,Ciencia de la computación,18,marco.diez@utec.edu.pe,Alumno,0
202110277,Genoveva Manjón Piñeiro,Ciencia de la computación,18,genoveva.manjon@utec.edu.pe,Alumno,0
202120299,Felix Taboada Cepeda,Ciencia de la computación,25,felix.taboada@utec.edu.pe,Alumno,0
202120340,Hipólito Amorós Marquez,Ciencia de la computación,23,hipolito.amoros@utec.edu.pe,Alumno,0
202110339,Aitor Ballester Sanabria,Ciencia de la computación,19,aitor.ballester@utec.edu.pe,Alumno,0
202120351,Francisco Javier Toni Jover Alfaro,Ciencia de la computación,22,francisco.jover@utec.edu.pe,Alumno,0
202110387,Ciríaco Sanmartín Ortega,Ciencia de la computación,24,ciriaco.sanmartin@utec.edu.pe,Alumno,0
202120419,Florencia Márquez Moliner,Ciencia de la computación,19,florencia.marquez@utec.edu.pe,Alumno,0
202120296,Mireia Camino Palmer,Ciencia de la computación,23,mireia.camino@utec.edu.pe,Alumno,0
202110377,María Carmen Vilar Murcia,Ciencia de la computación,23,maria.vilar@utec.edu.pe,Alumno,0
202120276,Samuel Aureliano Patiño Cánovas,Ciencia de la computación,18,samuel.patino@utec.edu.pe,Alumno,0
202110423,Guillermo Morante Bayona,Ciencia de la computación,21,guillermo.morante@utec.edu.pe,Alumno,0
202120397,Chus Sedano Roman,Ciencia de la computación,25,chus.sedano@utec.edu.pe,Alumno,0
202110483,Felipe Cervantes Riera,Ciencia de la computación,24,felipe.cervantes@utec.edu.pe,Alumno,0
202110486,Visitación Maxi Menendez Zaragoza,Ciencia de la computación,25,visitacion.menendez@utec.edu.pe,Alumno,0
202120413,Reyna Diez Garzón,Ciencia de la computación,25,reyna.diez@utec.edu.pe,Alumno,0
202110222,Modesta Montaña Puente,Ciencia de la computación,24,modesta.montana@utec.edu.pe,Alumno,0
202120482,Apolonia Jordán Román,Ciencia de la computación,21,apolonia.jordan@utec.edu.pe,Alumno,0
202110396,Bibiana Bernad Azorin,Ciencia de la computación,25,bibiana.bernad@utec.edu.pe,Alumno,0
202110380,Genoveva Noriega Carlos,Ciencia de la computación,19,genoveva.noriega@utec.edu.pe,Alumno,0
202120462,Jordana Juárez Villena,Ciencia de la computación,24,jordana.juarez@utec.edu.pe,Alumno,0
202120264,Joel Calzada Ramirez,Ciencia de la computación,23,joel.calzada@utec.edu.pe,Alumno,0
202110249,Maricruz Checa Saldaña,Ciencia de la computación,18,maricruz.checa@utec.edu.pe,Alumno,0
202120475,Eugenia Ríos Clemente,Ciencia de la computación,25,eugenia.rios@utec.edu.pe,Alumno,0
202110466,Priscila Pascual Cepeda,Ciencia de la computación,21,priscila.pascual@utec.edu.pe,Alumno,0
202110301,Edu Valderrama Asenjo,Ciencia de la computación,19,edu.valderrama@utec.edu.pe,Alumno,0
202120315,Virgilio Olmo Higueras,Ciencia de la computación,21,virgilio.olmo@utec.edu.pe,Alumno,0
202110408,Marino Alberola Valle,Ciencia de la computación,24,marino.alberola@utec.edu.pe,Alumno,0
202110376,Rico Adadia Saura,Ciencia de la computación,23,rico.adadia@utec.edu.pe,Alumno,0
202110359,Lourdes Ruiz Benítez,Ciencia de la computación,22,lourdes.ruiz@utec.edu.pe,Alumno,0
202110253,Gustavo Piñol Asensio,Ciencia de la computación,23,gustavo.pinol@utec.edu.pe,Alumno,0
202120451,Agustín Isern Baños,Ciencia de la computación,21,agustin.isern@utec.edu.pe,Alumno,0
202120272,Modesta Padilla Domingo,Ciencia de la computación,25,modesta.padilla@utec.edu.pe,Alumno,0
202110290,Marcia Crespo Salom,Ciencia de la computación,20,marcia.crespo@utec.edu.pe,Alumno,0
202110472,Esther Cózar Amor,Ciencia de la computación,20,esther.cozar@utec.edu.pe,Alumno,0
202110485,Aurora Benítez Esteban,Ciencia de la computación,21,aurora.benitez@utec.edu.pe,Alumno,0
202120344,Isa Feijoo Gallo,Ciencia de la computación,24,isa.feijoo@utec.edu.pe,Alumno,0
202120343,Nicolasa Rosell Beltran,Ciencia de la computación,20,nicolasa.rosell@utec.edu.pe,Alumno,0
202120320,Azahara Enríquez Casas,Ciencia de la computación,18,azahara.enriquez@utec.edu.pe,Alumno,0
202120460,Yolanda Palmer Galan,Ciencia de la computación,24,yolanda.palmer@utec.edu.pe,Alumno,0
202110257,Fabiana Vera Rojas,Ciencia de la computación,25,fabiana.vera@utec.edu.pe,Alumno,0
202120393,Nicodemo Régulo Nicolás Garrido,Ciencia de la computación,23,nicodemo.nicolas@utec.edu.pe,Alumno,0
202120273,Maristela Oliva Acevedo,Ciencia de la computación,23,maristela.oliva@utec.edu.pe,Alumno,0
202110281,Cosme Riera Novoa,Ciencia de la computación,25,cosme.riera@utec.edu.pe,Alumno,0
202120487,Régulo Molins Bueno,Ciencia de la computación,25,regulo.molins@utec.edu.pe,Alumno,0
202110370,Esther Marqués Arévalo,Ciencia de la computación,18,esther.marques@utec.edu.pe,Alumno,0
202110302,Antonio Conesa Garmendia,Ciencia de la computación,20,antonio.conesa@utec.edu.pe,Alumno,0
202120215,Alma Lara Arce Quesada,Ciencia de la computación,24,alma.arce@utec.edu.pe,Alumno,0
202120362,Martina Tirado Bejarano,Ciencia de la computación,18,martina.tirado@utec.edu.pe,Alumno,0
202120432,Anastasia Odalys Albero Romero,Ciencia de la computación,19,anastasia.albero@utec.edu.pe,Alumno,0
202120429,Hipólito Pagès Portillo,Ciencia de la computación,25,hipolito.pages@utec.edu.pe,Alumno,0
202120241,Abel Calvet Juárez,Ciencia de la computación,24,abel.calvet@utec.edu.pe,Alumno,0
202110368,Gregorio Martínez Girón,Ciencia de la computación,19,gregorio.martinez@utec.edu.pe,Alumno,0
202020274,Martirio Llano Huertas,Bioingeniería,19,martirio.llano@utec.edu.pe,Alumno,0
202010442,Marisol Heredia Estevez,Bioingeniería,25,marisol.heredia@utec.edu.pe,Alumno,0
202020330,Ciro Garcia Batalla,Bioingeniería,22,ciro.garcia@utec.edu.pe,Alumno,0
202010302,Toño Berto Tejedor Sanmiguel,Bioingeniería,26,tono.tejedor@utec.edu.pe,Alumno,0
202020433,Imelda Natalia Novoa Belmonte,Bioingeniería,24,imelda.novoa@utec.edu.pe,Alumno,0
202020202,Fidel Armengol Rebollo,Bioingeniería,21,fidel.armengol@utec.edu.pe,Alumno,0
202020311,Emelina Gonzalez Salgado,Bioingeniería,22,emelina.gonzalez@utec.edu.pe,Alumno,0
202020375,Vanesa Baquero Arroyo,Bioingeniería,25,vanesa.baquero@utec.edu.pe,Alumno,0
202020268,Encarnacion Marti Saavedra,Bioingeniería,19,encarnacion.marti@utec.edu.pe,Alumno,0
202010298,Sol Jurado Crespo,Bioingeniería,20,sol.jurado@utec.edu.pe,Alumno,0
202010299,Alfonso Calvo Vendrell,Bioingeniería,26,alfonso.calvo@utec.edu.pe,Alumno,0
202010321,Remedios Barba Galvez,Bioingeniería,23,remedios.barba@utec.edu.pe,Alumno,0
202020457,Máxima Pujadas Alberola,Bioingeniería,22,maxima.pujadas@utec.edu.pe,Alumno,0
202020296,Jennifer Aller Mateos,Bioingeniería,21,jennifer.aller@utec.edu.pe,Alumno,0
202020224,Ileana Castrillo Ibañez,Bioingeniería,24,ileana.castrillo@utec.edu.pe,Alumno,0
202010481,Custodia Rovira Díaz,Bioingeniería,19,custodia.rovira@utec.edu.pe,Alumno,0
202020469,Miguel Ángel Isidoro Salinas Tovar,Bioingeniería,24,miguel.salinas@utec.edu.pe,Alumno,0
202020450,Estrella Gargallo Manuel,Bioingeniería,21,estrella.gargallo@utec.edu.pe,Alumno,0
202020404,Pili Rocamora Castellanos,Bioingeniería,20,pili.rocamora@utec.edu.pe,Alumno,0
202020379,Juan José Solé Dalmau,Bioingeniería,20,juan.sole@utec.edu.pe,Alumno,0
202010263,Sara Roldán Rodrigo,Bioingeniería,19,sara.roldan@utec.edu.pe,Alumno,0
202010212,Gabriel Sainz Hierro,Bioingeniería,25,gabriel.sainz@utec.edu.pe,Alumno,0
202010227,Martirio Giralt Cisneros,Bioingeniería,23,martirio.giralt@utec.edu.pe,Alumno,0
202020488,Alejandra Bernad Antúnez,Bioingeniería,20,alejandra.bernad@utec.edu.pe,Alumno,0
202020470,Ana Belén Pino,Bioingeniería,25,ana.belen@utec.edu.pe,Alumno,0
202020328,Nerea Sabater Quirós,Bioingeniería,20,nerea.sabater@utec.edu.pe,Alumno,0
202010364,Roldán Sanabria Barreda,Bioingeniería,21,roldan.sanabria@utec.edu.pe,Alumno,0
202020312,Nazaret Barriga Almagro,Bioingeniería,21,nazaret.barriga@utec.edu.pe,Alumno,0
202020287,Zacarías Diez Ferrándiz,Bioingeniería,21,zacarias.diez@utec.edu.pe,Alumno,0
202020350,Nuria Recio Santos,Bioingeniería,19,nuria.recio@utec.edu.pe,Alumno,0
202020474,Emelina Blázquez Arroyo,Bioingeniería,25,emelina.blazquez@utec.edu.pe,Alumno,0
